actual,proposed
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5357972979545593
0.0,0.5904962420463562
0.0,0.6507258415222168
0.0,0.7040302753448486
0.0,0.7409789562225342
0.0,0.7784512042999268
0.0,0.8165532350540161
0.0,0.8308687806129456
0.0,0.8408393263816833
0.0,0.8599109649658203
0.0,0.8855506777763367
0.0,0.8909666538238525
0.0,0.8826595544815063
0.0,0.8769682049751282
0.0,0.8852030038833618
0.0,0.8788318634033203
0.0,0.8680558204650879
0.0,0.8671336770057678
0.0,0.866543173789978
0.0,0.8661881685256958
0.0,0.8541366457939148
0.0,0.8577113747596741
0.0,0.8483721613883972
0.0,0.8538269996643066
0.0,0.8457870483398438
0.0,0.8173564076423645
0.0,0.7977316975593567
0.0,0.7518265247344971
0.0,0.7098512649536133
0.0,0.6708529591560364
0.0,0.6247386336326599
0.0,0.612014889717102
0.0,0.5935178399085999
0.0,0.5807516574859619
0.0,0.5444158315658569
0.0,0.5373900532722473
0.0,0.541999340057373
0.0,0.5265905261039734
0.0,0.5070510506629944
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5394452214241028
0.0,0.5748513340950012
0.0,0.6099701523780823
0.0,0.6451564431190491
0.0,0.6806632280349731
0.0,0.7166646718978882
0.0,0.7532815933227539
0.0,0.7905969619750977
0.0,0.8286691904067993
0.0,0.8428853750228882
0.0,0.8527869582176208
0.0,0.8718898892402649
0.0,0.9103638529777527
0.0,0.9633290767669678
184.16587829589844,1.0000503063201904
0.0,1.0669901371002197
0.0,1.0992988348007202
0.0,1.1079249382019043
0.0,1.127793550491333
0.0,1.1416131258010864
0.0,1.151252031326294
0.0,1.157996654510498
0.0,1.162737250328064
0.0,1.1660906076431274
0.0,1.141095519065857
0.0,1.097557783126831
0.0,1.0547380447387695
0.0,1.0251580476760864
0.0,1.0047383308410645
0.0,0.9906603097915649
0.0,0.980972170829773
0.0,0.9743236899375916
0.0,0.9572890996932983
0.0,0.9333354234695435
0.0,0.9290354251861572
0.0,0.9261086583137512
0.0,0.9241385459899902
0.0,0.9744354486465454
0.0,1.0092962980270386
0.0,1.0334970951080322
184.16580200195312,1.0370086431503296
187.57603454589844,1.0943713188171387
0.0,1.14851975440979
0.0,1.1575640439987183
0.0,1.1500561237335205
0.0,1.131347894668579
0.0,1.1320559978485107
0.0,1.1464664936065674
0.0,1.1565076112747192
0.0,1.1496700048446655
0.0,1.1314191818237305
0.0,1.1324504613876343
0.0,1.1196311712265015
0.0,1.0975024700164795
0.0,1.0822523832321167
0.0,1.0717586278915405
0.0,1.0387060642242432
0.0,1.0033713579177856
0.0,0.9667166471481323
0.0,0.9294140934944153
0.0,0.9036466479301453
0.0,0.8626918196678162
0.0,0.8123064637184143
0.0,0.7668352723121643
0.0,0.7250275015830994
0.0,0.7065017819404602
0.0,0.6732307076454163
0.0,0.6404064297676086
0.0,0.6081527471542358
0.0,0.5765619277954102
0.0,0.5547268986701965
0.0,0.5306096076965332
0.0,0.5139467716217041
0.0,0.5024404525756836
0.0,0.5035384893417358
0.0,0.5043253302574158
0.0,0.5
0.0,0.5
0.0,0.5106371641159058
0.0,0.5186677575111389
0.0,0.5242601633071899
0.0,0.5188552141189575
0.0,0.5061072707176208
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
