actual,proposed
-5.390028953552246,-5.422204494476318
-5.37925910949707,-5.411479473114014
-5.363092422485352,-5.4007391929626465
-5.299263000488281,-5.388190269470215
-5.288547992706299,-5.358547687530518
-5.267101764678955,-5.335214614868164
-5.256369113922119,-5.3125104904174805
-5.240260601043701,-5.293796539306641
-5.229514122009277,-5.275951385498047
-5.02830171585083,-5.260472297668457
-5.017873287200928,-5.183082103729248
-5.007438659667969,-5.128012657165527
-4.991777420043945,-5.0878214836120605
-4.9708781242370605,-5.055806636810303
-4.801388263702393,-5.027497291564941
-4.79121208190918,-4.952127456665039
-4.786121845245361,-4.898488998413086
-4.786121845245361,-4.8610334396362305
-4.786121845245361,-4.836062908172607
-4.539906024932861,-4.81941556930542
-4.544774532318115,-4.726245880126953
-4.544774532318115,-4.665755271911621
-4.544774532318115,-4.625428199768066
-4.544774532318115,-4.598543643951416
-4.3500261306762695,-4.580620765686035
-4.354715824127197,-4.503756046295166
-4.359404563903809,-4.454075813293457
-4.3640923500061035,-4.422518730163574
-4.368779182434082,-4.403043270111084
-4.378150463104248,-4.391622066497803
-4.231828212738037,-4.387131214141846
-4.240907669067383,-4.335363864898682
-4.249984264373779,-4.303878307342529
-4.254521369934082,-4.285913944244385
-4.259057998657227,-4.275449752807617
-4.087069034576416,-4.269985675811768
-4.0914306640625,-4.20901346206665
-4.095791816711426,-4.169819355010986
-4.100152492523193,-4.145143508911133
-4.1045122146606445,-4.130146503448486
-3.991050958633423,-4.121601581573486
-4.003758430480957,-4.078084945678711
-4.012226581573486,-4.053309440612793
-4.033385276794434,-4.039615154266357
-4.0545268058776855,-4.037538528442383
-3.9935684204101562,-4.043200969696045
-3.9977283477783203,-4.0266571044921875
-3.9977283477783203,-4.017014026641846
-4.006046295166016,-4.010585308074951
-4.01436185836792,-4.009072303771973
-4.026830196380615,-4.010835647583008
-3.8256213665008545,-4.016167163848877
-3.8295836448669434,-3.9526517391204834
-3.8414673805236816,-3.9116289615631104
-3.849386692047119,-3.888241767883301
-3.8533456325531006,-3.8752901554107666
-3.708320140838623,-3.8679752349853516
-3.71213436126709,-3.8147568702697754
-3.7159481048583984,-3.7805492877960205
-3.7159481048583984,-3.7590155601501465
-3.7197611331939697,-3.744659662246704
-3.6358752250671387,-3.7363603115081787
-3.6358752250671387,-3.7028653621673584
-3.6358752250671387,-3.680535316467285
-3.632140874862671,-3.6656486988067627
-3.628406047821045,-3.654479503631592
-3.507593870162964,-3.6457884311676025
-3.5148255825042725,-3.5997235774993896
-3.5039772987365723,-3.5714242458343506
-3.4967427253723145,-3.5489418506622314
-3.4931247234344482,-3.5315420627593994
-3.4931247234344482,-3.5187363624572754
-3.3597419261932373,-3.5101990699768066
-3.3597419261932373,-3.4600467681884766
-3.3597419261932373,-3.42661190032959
-3.3597419261932373,-3.4043219089508057
-3.3597419261932373,-3.3894617557525635
-3.1790361404418945,-3.3795552253723145
-3.1790361404418945,-3.312715530395508
-3.1823501586914062,-3.268155574798584
-3.1823501586914062,-3.239553689956665
-3.1757216453552246,-3.2204859256744385
-2.975708246231079,-3.205564498901367
-2.9663443565368652,-3.128945827484131
-2.9632225036621094,-3.0747454166412354
-2.9663443565368652,-3.0375711917877197
-2.9632225036621094,-3.013828754425049
-2.7339043617248535,-2.996960163116455
-2.7310028076171875,-2.9092748165130615
-2.7281012535095215,-2.84985089302063
-2.722297191619873,-2.809267520904541
-2.7193949222564697,-2.7802774906158447
-2.7193949222564697,-2.7599833011627197
-2.6327948570251465,-2.7464537620544434
-2.6299777030944824,-2.7085676193237305
-2.624342679977417,-2.682370901107788
-2.6187069416046143,-2.6630282402038574
-2.615889072418213,-2.64825439453125
-2.5256075859069824,-2.6374659538269043
-2.53105092048645,-2.60017991065979
-2.53105092048645,-2.577136754989624
-2.5201637744903564,-2.561774969100952
-2.511996269226074,-2.5479044914245605
-2.3230535984039307,-2.535935163497925
-2.3205230236053467,-2.4649746417999268
-2.3205230236053467,-2.4168241024017334
-2.3179922103881836,-2.384723663330078
-2.3154613971710205,-2.3624799251556396
-2.1122145652770996,-2.3468070030212402
-2.109894037246704,-2.2686095237731934
-2.105253219604492,-2.2157044410705566
-2.100611686706543,-2.178887367248535
-2.0959696769714355,-2.1527953147888184
-2.093648672103882,-2.1338534355163574
-1.8655825853347778,-2.1204519271850586
-1.8635015487670898,-2.0354955196380615
-1.8635015487670898,-1.9781641960144043
-1.8614202737808228,-1.9399433135986328
-1.8593391180038452,-1.913769006729126
-1.726046085357666,-1.8956257104873657
-1.7241113185882568,-1.8390991687774658
-1.7241113185882568,-1.8007698059082031
-1.7241113185882568,-1.7752169370651245
-1.7221763134002686,-1.7581816911697388
-1.5228378772735596,-1.7461799383163452
-1.5211156606674194,-1.6717325448989868
-1.5211156606674194,-1.6215269565582275
-1.5211156606674194,-1.5880565643310547
-1.5193934440612793,-1.5657429695129395
-1.3468658924102783,-1.5502930879592896
-1.3468658924102783,-1.482483983039856
-1.3483966588974,-1.437277913093567
-1.3483966588974,-1.4076508283615112
-1.3514580726623535,-1.387899398803711
-1.1907718181610107,-1.375752329826355
-1.1934665441513062,-1.3140921592712402
-1.1948137283325195,-1.273883581161499
-1.196160912513733,-1.2304049730300903
-1.196160912513733,-1.2189903259277344
-1.0203853845596313,-1.2113804817199707
-1.023829460144043,-1.147715449333191
-1.026125431060791,-1.1064201593399048
-1.0284212827682495,-1.0796552896499634
-1.031865119934082,-1.062577247619629
-0.9014498591423035,-1.0523399114608765
-0.9044572710990906,-1.0020432472229004
-0.9054597616195679,-0.9695145487785339
-0.9074646234512329,-0.9481629729270935
-0.9094694256782532,-0.934596836566925
-0.844136655330658,-0.9262210726737976
-0.8459960222244263,-0.8988595604896545
-0.8459960222244263,-0.8812384009361267
-0.8478553295135498,-0.869490921497345
-0.8506443500518799,-0.8622790575027466
-0.7374765872955322,-0.858400821685791
-0.7398931384086609,-0.8180927634239197
-0.7415041923522949,-0.7920262217521667
-0.743115246295929,-0.7751855254173279
-0.7447261810302734,-0.7644954323768616
-0.747948169708252,-0.7579056620597839
-0.6621240973472595,-0.7545865178108215
-0.6635491251945496,-0.7237657308578491
-0.6656867861747742,-0.7036935091018677
-0.6671118140220642,-0.6910246014595032
-0.6685368418693542,-0.6830536723136902
-0.5756711959838867,-0.6782147288322449
-0.5762836933135986,-0.6440335512161255
-0.5762836933135986,-0.6214502453804016
-0.5768961310386658,-0.6063947081565857
-0.5775085091590881,-0.596561849117279
-0.4736423194408417,-0.5902107357978821
-0.47414425015449524,-0.5513545870780945
-0.4746462106704712,-0.5256178379058838
-0.47514814138412476,-0.5086272954940796
-0.4756500720977783,-0.497467577457428
-0.39310121536254883,-0.49019506573677063
-0.39310121536254883,-0.4578304588794708
-0.39351657032966614,-0.43625402450561523
-0.394347220659256,-0.422008216381073
-0.3951779305934906,-0.41278788447380066
-0.3951779305934906,-0.40691789984703064
-0.3048756718635559,-0.40300458669662476
-0.3045561909675598,-0.3702949583530426
-0.3042367100715637,-0.34838202595710754
-0.3045561909675598,-0.33366692066192627
-0.3045561909675598,-0.32396334409713745
-0.16178196668624878,-0.31749430298805237
-0.16178196668624878,-0.26559019088745117
-0.16178196668624878,-0.23098744451999664
-0.16178196668624878,-0.2079189568758011
-0.16178196668624878,-0.19253996014595032
0.02143363654613495,-0.1822872906923294
0.021411053836345673,-0.11438031494617462
0.021411053836345673,-0.06911652535200119
0.021411053836345673,-0.0389406643807888
0.021411053836345673,-0.018823426216840744
0.1739450991153717,-0.005411933176219463
0.1739450991153717,0.05437374487519264
0.1739450991153717,0.09423086792230606
0.17376163601875305,0.12080227583646774
0.1735781580209732,0.13845539093017578
0.17376163601875305,0.1501629799604416
0.33214718103408813,0.1580291986465454
0.33214718103408813,0.21606853604316711
0.3335496485233307,0.2547614276409149
0.3335496485233307,0.28102415800094604
0.3335496485233307,0.2985326647758484
0.47762802243232727,0.31020498275756836
0.4796377122402191,0.36601266264915466
0.4801400899887085,0.40388768911361694
0.47913527488708496,0.42930513620376587
0.4786328673362732,0.44591519236564636
0.5641230344772339,0.456821084022522
0.5647156238555908,0.4925884008407593
0.5653082728385925,0.5166308283805847
0.5653082728385925,0.5328566431999207
0.5647156238555908,0.5436738133430481
0.6363716721534729,0.5506877899169922
0.6370400190353394,0.5792490839958191
0.6363716721534729,0.5985127091407776
0.6357033252716064,0.6111323833465576
0.6357033252716064,0.619322657585144
0.7762942910194397,0.624782919883728
0.7746630311012268,0.6752867102622986
0.7738473415374756,0.7084121108055115
0.7730316519737244,0.7302238345146179
0.7722159624099731,0.7444931268692017
0.7722159624099731,0.7537340521812439
0.8458437919616699,0.7598947286605835
0.8440538048744202,0.7885444164276123
0.8431587219238281,0.8070475459098816
0.8422636985778809,0.8190845847129822
0.8431587219238281,0.8268109560012817
0.9175913333892822,0.832260251045227
0.9166155457496643,0.8607039451599121
0.9156398177146912,0.8793411254882812
0.9146641492843628,0.8914406895637512
0.9146641492843628,0.8991818428039551
1.0020853281021118,0.9043425917625427
1.0020853281021118,0.9369235038757324
1.0020853281021118,0.9586440920829773
1.0031548738479614,0.9731245040893555
1.0031548738479614,0.9831346273422241
1.0020853281021118,0.9898080825805664
1.1473244428634644,0.9939004778862
1.148546576499939,1.045041799545288
1.148546576499939,1.0795433521270752
1.148546576499939,1.1025444269180298
1.1473244428634644,1.1178785562515259
1.1878728866577148,1.127693772315979
1.1878728866577148,1.1477534770965576
1.1878728866577148,1.1611266136169434
1.186606526374817,1.1700420379638672
1.186606526374817,1.1755635738372803
1.2139575481414795,1.1792445182800293
1.2126622200012207,1.1908155679702759
1.2100715637207031,1.198097825050354
1.2087761163711548,1.2020890712738037
1.2087761163711548,1.2043180465698242
1.2527846097946167,1.2058041095733643
1.2514410018920898,1.2214642763137817
1.2527846097946167,1.2314565181732178
1.2527846097946167,1.2385658025741577
1.2527846097946167,1.2433054447174072
1.258424997329712,1.2464650869369507
1.2570754289627075,1.2504518032073975
1.2570754289627075,1.2526596784591675
1.2557258605957031,1.254131555557251
1.2557258605957031,1.2546629905700684
1.2543762922286987,1.2550172805786133
1.3786572217941284,1.2548036575317383
1.3771753311157227,1.2960882186889648
1.3771753311157227,1.3231172561645508
1.3786572217941284,1.3411365747451782
1.3786572217941284,1.3536434173583984
1.4352750778198242,1.3619813919067383
1.4368170499801636,1.3864126205444336
1.4383589029312134,1.4032140970230103
1.4399008750915527,1.4149290323257446
1.4383589029312134,1.4232529401779175
1.4831898212432861,1.4282883405685425
1.4831898212432861,1.4465887546539307
1.4831898212432861,1.4587891101837158
1.4831898212432861,1.4669227600097656
1.4831898212432861,1.4723451137542725
1.5944441556930542,1.4759600162506104
1.5961508750915527,1.515454649925232
1.5978573560714722,1.5423533916473389
1.5978573560714722,1.5608547925949097
1.5961508750915527,1.5731889009475708
1.5961508750915527,1.5808429718017578
1.709328055381775,1.5859456062316895
1.71114981174469,1.627073049545288
1.709328055381775,1.6550986766815186
1.709328055381775,1.6731750965118408
1.709328055381775,1.6852260828018188
1.7267359495162964,1.6932600736618042
1.7285759449005127,1.7044187784194946
1.73041570186615,1.7124711275100708
1.73041570186615,1.7184526920318604
1.7267359495162964,1.7224403619766235
1.7727900743484497,1.723872184753418
1.774680256843567,1.7401782274246216
1.774680256843567,1.7516788244247437
1.7727900743484497,1.7593460083007812
1.7690099477767944,1.7638273239135742
1.8320928812026978,1.7655549049377441
1.8320928812026978,1.7877342700958252
1.8320928812026978,1.802520513534546
1.8301345109939575,1.8123779296875
1.8301345109939575,1.8182967901229858
1.8281760215759277,1.8222427368164062
1.8411860466003418,1.8242204189300537
1.8392119407653809,1.8298757076263428
1.8372374773025513,1.8329877853393555
1.8352630138397217,1.8344043493270874
1.833288550376892,1.8346905708312988
1.8269667625427246,1.8342232704162598
1.8309067487716675,1.8318043947219849
1.8309067487716675,1.8315051794052124
1.8309067487716675,1.831305742263794
1.8309067487716675,1.8311727046966553
1.8202816247940063,1.8310840129852295
1.8202816247940063,1.8274831771850586
1.8222380876541138,1.8250826597213745
1.8202816247940063,1.8241344690322876
1.8202816247940063,1.822850227355957
1.9427217245101929,1.8219939470291138
1.9448069334030151,1.862236499786377
1.9448069334030151,1.8897600173950195
1.9427217245101929,1.9081089496612549
1.9427217245101929,1.9196465015411377
1.9468917846679688,1.9273382425308228
1.9773532152175903,1.9338561296463013
1.9773532152175903,1.9483551979064941
1.9731239080429077,1.9580211639404297
1.9710091352462769,1.9630553722381592
1.9731239080429077,1.965706706047058
2.0461063385009766,1.9681791067123413
2.0461063385009766,1.9941548109054565
2.048299551010132,2.01147198677063
2.048299551010132,2.0237479209899902
2.048299551010132,2.0319318771362305
2.1045289039611816,2.0373878479003906
2.1045289039611816,2.0597681999206543
2.106780767440796,2.07468843460083
2.106780767440796,2.085385799407959
2.1045289039611816,2.092517375946045
2.265869617462158,2.0965213775634766
2.2707130908966064,2.152970790863037
2.27313494682312,2.19221830368042
2.2707130908966064,2.2191903591156006
2.2634475231170654,2.2363646030426025
2.2634475231170654,2.245392322540283
2.385528087615967,2.251410722732544
2.385528087615967,2.296116590499878
2.38297700881958,2.325920343399048
2.38297700881958,2.3449392318725586
2.38297700881958,2.357618570327759
2.5096757411956787,2.3660712242126465
2.5096757411956787,2.4139394760131836
2.5096757411956787,2.4458515644073486
2.5096757411956787,2.4671263694763184
2.5096757411956787,2.481309413909912
2.6458611488342285,2.490764856338501
2.648679256439209,2.542463779449463
2.6458611488342285,2.577868938446045
2.6458611488342285,2.6005330085754395
2.643043041229248,2.6156423091888428
2.635314702987671,2.6247758865356445
2.63812518119812,2.628288984298706
2.63812518119812,2.6315677165985107
2.635314702987671,2.633753538131714
2.6325042247772217,2.6342740058898926
2.626882791519165,2.633683919906616
2.8126754760742188,2.6314170360565186
2.8126754760742188,2.691836357116699
2.809671401977539,2.7321159839630127
2.8066673278808594,2.757967948913574
2.8036630153656006,2.774200916290283
2.9440200328826904,2.7840216159820557
2.947167158126831,2.8373544216156006
2.947167158126831,2.8739585876464844
2.947167158126831,2.8983614444732666
2.947167158126831,2.9146299362182617
2.978602409362793,2.925475835800171
2.978602409362793,2.9431846141815186
2.978602409362793,2.9549906253814697
2.978602409362793,2.9628610610961914
2.975423574447632,2.9681081771850586
3.1008124351501465,2.9705467224121094
3.1008124351501465,3.0139687061309814
3.1008124351501465,3.0429165363311768
3.1008124351501465,3.0622153282165527
3.1041173934936523,3.0750811100006104
3.3294827938079834,3.0847597122192383
3.3294827938079834,3.1663341522216797
3.325953722000122,3.220716953277588
3.3224244117736816,3.255795955657959
3.3224244117736816,3.278005361557007
3.318894863128662,3.292811632156372
3.474958896636963,3.3015060424804688
3.467573881149292,3.359323740005493
3.463880777359009,3.395407199859619
3.467573881149292,3.418231725692749
3.471266746520996,3.4346790313720703
3.594393014907837,3.4468750953674316
3.598205804824829,3.4960477352142334
3.602018356323242,3.5301003456115723
3.605830430984497,3.5540730953216553
3.602018356323242,3.5713255405426025
3.7116260528564453,3.5815563201904297
3.7116260528564453,3.624912977218628
3.707707405090332,3.6538174152374268
3.7037880420684814,3.671780586242676
3.707707405090332,3.6824498176574707
3.707707405090332,3.690869092941284
3.68060302734375,3.696481704711914
3.684495449066162,3.6911888122558594
3.688387632369995,3.688957691192627
3.684495449066162,3.688767671585083
3.672816276550293,3.6873435974121094
3.6800832748413086,3.6825013160705566
3.6800832748413086,3.6816952228546143
3.6800832748413086,3.6811580657958984
3.6761865615844727,3.680799722671509
3.6722891330718994,3.6792619228363037
3.697733163833618,3.6769378185272217
3.7016592025756836,3.6838696002960205
3.697733163833618,3.6897993087768555
3.6938061714172363,3.692444086074829
3.6898787021636963,3.6928980350494385
3.6620657444000244,3.6819496154785156
3.658160448074341,3.675321578979492
3.658160448074341,3.6696012020111084
3.6620657444000244,3.665787696838379
3.6620657444000244,3.6645469665527344
3.653289556503296,3.660243272781372
3.649393081665039,3.6579253673553467
3.649393081665039,3.655081272125244
3.645495891571045,3.6531851291656494
3.68149471282959,3.6506221294403076
3.68149471282959,3.6609129905700684
3.6775577068328857,3.667773485183716
3.6736199855804443,3.671035051345825
3.6696815490722656,3.6718966960906982
3.6837942600250244,3.6711583137512207
3.679837226867676,3.675370216369629
3.6837942600250244,3.676859140396118
3.687751054763794,3.679170846939087
3.691707134246826,3.6820309162139893
3.684936046600342,3.6852564811706543
3.6809866428375244,3.685149669647217
3.6770365238189697,3.6837620735168457
3.6809866428375244,3.6815202236175537
3.684936046600342,3.681342363357544
3.7208969593048096,3.68254017829895
3.7248764038085938,3.6953258514404297
3.7368125915527344,3.7051761150360107
3.7487435340881348,3.715721607208252
3.7487435340881348,3.726728916168213
3.7368125915527344,3.73406720161438
3.782618761062622,3.7349822521209717
3.7866406440734863,3.750861167907715
3.7866406440734863,3.7627875804901123
3.7866406440734863,3.7707386016845703
3.7866406440734863,3.7760393619537354
3.8942575454711914,3.7795732021331787
3.8942575454711914,3.8178012371063232
3.8983731269836426,3.8432867527008057
3.9066033363342285,3.8616487979888916
3.9148311614990234,3.876633644104004
3.92305588722229,3.8893661499023438
4.023338794708252,3.9005961418151855
4.031741619110107,3.9415102005004883
4.040141582489014,3.9715874195098877
4.048538684844971,3.994438648223877
4.048538684844971,4.012472152709961
4.134289264678955,4.024494171142578
4.134289264678955,4.061092853546143
4.134289264678955,4.08549165725708
4.134289264678955,4.101757526397705
4.134289264678955,4.112601280212402
4.198101043701172,4.11983060836792
4.198101043701172,4.145920753479004
4.1937689781188965,4.163314342498779
4.189436435699463,4.173465728759766
4.189436435699463,4.178789138793945
4.238737106323242,4.182338237762451
4.238737106323242,4.201138019561768
4.234358310699463,4.21367073059082
4.238737106323242,4.220566749572754
4.238737106323242,4.22662353515625
4.507070541381836,4.230661392211914
4.520931243896484,4.322797775268555
4.53478479385376,4.3888421058654785
4.544014930725098,4.4374895095825195
4.553242206573486,4.472998142242432
4.708868026733398,4.499746322631836
4.7136054039001465,4.569453239440918
4.7183427810668945,4.617504119873047
4.723079204559326,4.651116847991943
4.727814197540283,4.675104141235352
4.7183427810668945,4.692674160003662
4.843415260314941,4.701230525970459
4.838560104370117,4.7486252784729
4.833703994750977,4.778603553771973
4.833703994750977,4.796970367431641
4.838560104370117,4.809215068817139
4.992439270019531,4.818996429443359
4.982421398162842,4.876810550689697
4.977410316467285,4.912014484405518
4.982421398162842,4.933813095092773
4.987431049346924,4.950016021728516
5.254569053649902,4.962487697601318
5.259788990020752,5.059847831726074
5.265007972717285,5.126494884490967
5.2702250480651855,5.172666072845459
5.2702250480651855,5.205185890197754
5.33707857131958,5.226865768432617
5.331806659698486,5.263603210449219
5.33707857131958,5.286337852478027
5.342349052429199,5.303251266479492
5.342349052429199,5.316283702850342
5.314337253570557,5.324972152709961
5.309089660644531,5.321427345275879
5.303840637207031,5.317314624786377
5.309089660644531,5.312823295593262
5.303840637207031,5.311578750610352
5.303840637207031,5.308999538421631
5.285695552825928,5.307279586791992
5.285695552825928,5.300085067749023
5.285695552825928,5.295288562774658
5.275234222412109,5.292090892791748
5.264767169952393,5.286472320556641
5.29315710067749,5.279237270355225
5.282626152038574,5.283876895904541
5.282626152038574,5.2834601402282715
5.2878923416137695,5.283182144165039
5.2878923416137695,5.284752368927002
5.375741481781006,5.285799026489258
5.3810834884643555,5.315779685974121
5.375741481781006,5.337547779083252
5.365053176879883,5.350278854370117
5.359706401824951,5.355203628540039
5.349009990692139,5.3567047119140625
5.345327377319336,5.354139804840088
5.339962005615234,5.351202487945557
5.334595203399658,5.3474555015563965
5.329227447509766,5.34316873550415
5.32385778427124,5.338521957397461
5.350651741027832,5.333633899688721
5.345258712768555,5.339306354522705
5.350651741027832,5.341290473937988
5.356043815612793,5.3444108963012695
5.3398637771606445,5.348288536071777
5.417428016662598,5.345480442047119
5.406494140625,5.369462966918945
5.39008092880249,5.38180685043335
5.379131317138672,5.3845648765563965
5.373654365539551,5.382753849029541
5.438164710998535,5.379720687866211
5.432626247406006,5.3992018699646
5.432626247406006,5.410343647003174
5.432626247406006,5.417771339416504
5.416001319885254,5.420482158660889
5.435778617858887,5.425580978393555
5.446920871734619,5.428980350494385
5.458057403564453,5.43496036529541
5.458057403564453,5.442659378051758
5.474749565124512,5.447792053222656
5.429514408111572,5.456778049468994
5.435038089752197,5.447690010070801
5.429514408111572,5.443472862243652
5.429514408111572,5.438819885253906
5.429514408111572,5.433650016784668
5.485625743865967,5.452834129333496
5.47446870803833,5.463764667510986
5.468887805938721,5.467332363128662
5.468887805938721,5.467851161956787
5.528082847595215,5.488158702850342
5.511183738708496,5.499589443206787
5.511183738708496,5.503454208374023
5.511183738708496,5.507748603820801
5.657765865325928,5.5126495361328125
5.657765865325928,5.561021327972412
5.663514137268066,5.5932698249816895
5.669260501861572,5.616684436798096
5.669260501861572,5.634209632873535
5.732206344604492,5.645893096923828
5.732206344604492,5.674664497375488
5.726415634155273,5.693844795227051
5.714828968048096,5.704701900482178
5.709033489227295,5.708077430725098
5.727558135986328,5.708395957946777
5.721738338470459,5.714783191680908
5.715917110443115,5.717101573944092
5.710093975067139,5.7167067527771
5.704268932342529,5.714502811431885
5.8579206466674805,5.7110915184021
5.863862037658691,5.760034561157227
5.8579206466674805,5.794643878936768
5.863862037658691,5.815736293792725
5.863862037658691,5.831778049468994
6.001161575317383,5.842473030090332
5.989060878753662,5.926599502563477
6.001161575317383,5.951453685760498
6.001161575317383,5.96802282333374
5.995112419128418,5.979069232940674
6.130191326141357,5.984416961669922
6.136337757110596,6.033008575439453
6.136337757110596,6.067451477050781
6.136337757110596,6.090413570404053
6.142481803894043,6.105721473693848
6.243172645568848,6.117975234985352
6.24937629699707,6.189597129821777
6.25557804107666,6.209523677825928
6.261776924133301,6.224874973297119
6.402266025543213,6.237175464630127
6.40855073928833,6.292205810546875
6.414834022521973,6.330987453460693
6.433668613433838,6.358936309814453
6.439941883087158,6.383847236633301
6.584280490875244,6.40254545211792
6.584280490875244,6.463123798370361
6.597037315368652,6.503509521484375
6.6034111976623535,6.534685134887695
6.6034111976623535,6.557593822479248
6.6034111976623535,6.572866439819336
6.644991874694824,6.583047866821289
6.651378631591797,6.603695869445801
6.644991874694824,6.6195902824401855
6.6386027336120605,6.628057479858398
6.62581729888916,6.631572723388672
6.667771816253662,6.629654407501221
6.661338806152344,6.642360210418701
6.667771816253662,6.648686408996582
6.661338806152344,6.655048370361328
6.654902935028076,6.656397819519043
6.589572429656982,6.636255264282227
6.589572429656982,6.620694160461426
6.58317232131958,6.610320568084717
6.58317232131958,6.595238208770752
6.599715232849121,6.593349456787109
6.593307971954346,6.595471382141113
6.593307971954346,6.59475040435791
6.593307971954346,6.594269752502441
6.586897850036621,6.593949317932129
6.679241180419922,6.591598987579346
6.6857008934021,6.620812892913818
6.6857008934021,6.642442226409912
6.679241180419922,6.656861782073975
6.679241180419922,6.664321422576904
6.722302436828613,6.669294834136963
6.709301471710205,6.68696403503418
6.6897783279418945,6.6944098472595215
6.670230388641357,6.685320854187012
6.641104221343994,6.673766136169434
6.621504306793213,6.66287899017334
6.614965438842773,6.649087429046631
6.608423709869385,6.637713432312012
6.601879119873047,6.619259834289551
6.652772426605225,6.632631778717041
6.632945537567139,6.639345169067383
6.626331329345703,6.637211799621582
6.626331329345703,6.633584976196289
6.61971378326416,6.631166934967041
6.568784236907959,6.627349376678467
6.568784236907959,6.607827663421631
6.562185764312744,6.594813346862793
6.55558443069458,6.583937644958496
6.55558443069458,6.574486255645752
6.600598335266113,6.568185806274414
6.600598335266113,6.5789899826049805
6.607232570648193,6.586192607879639
6.607232570648193,6.59320592880249
6.607232570648193,6.597881317138672
6.683860778808594,6.600998401641846
6.69054651260376,6.649261474609375
6.697229862213135,6.6652512550354
6.710587024688721,6.675910472869873
6.71726131439209,6.687469482421875
6.72791051864624,6.697400093078613
6.72791051864624,6.7075700759887695
6.72791051864624,6.71435022354126
6.72791051864624,6.718870162963867
6.734597206115723,6.721883773803711
6.76077127456665,6.726121425628662
6.767465114593506,6.747602462768555
6.7942118644714355,6.756453990936279
6.814241409301758,6.769040107727051
6.861380577087402,6.784107208251953
6.8813886642456055,6.833705902099609
6.927967548370361,6.856260299682617
6.947885036468506,6.880162715911865
6.998565673828125,6.902736663818359
7.01848840713501,6.934679985046387
7.038383960723877,6.962615966796875
7.051631927490234,6.987872123718262
7.078092575073242,7.009125232696533
7.1044158935546875,7.032114505767822
7.111025333404541,7.056214809417725
7.124235153198242,7.0744853019714355
7.13743257522583,7.091068267822266
7.13743257522583,7.106523036956787
7.144026279449463,7.11682653427124
7.1108784675598145,7.1258931159973145
7.1174492835998535,7.1208882331848145
7.1174492835998535,7.119741916656494
7.1174492835998535,7.1189775466918945
7.1174492835998535,7.118468284606934
7.305857181549072,7.118128299713135
7.312524318695068,7.180704593658447
7.312524318695068,7.224644660949707
7.319188594818115,7.253937721252441
7.312524318695068,7.275688171386719
7.242933750152588,7.287967205047607
7.249556064605713,7.272955894470215
7.249556064605713,7.265155792236328
7.242933750152588,7.259955883026123
7.236307621002197,7.254281997680664
7.200173377990723,7.248290538787842
7.18691349029541,7.2322516441345215
7.193545341491699,7.217138767242432
7.193545341491699,7.2092742919921875
7.206799030303955,7.204031467437744
7.21342134475708,7.204953670501709
7.206714153289795,7.207776069641113
7.200081825256348,7.207422256469727
7.186807632446289,7.204975605010986
7.1801652908325195,7.198919296264648
7.166872024536133,7.1926679611206055
7.071566581726074,7.1840691566467285
7.058365345001221,7.146568298339844
7.051759719848633,7.1171674728393555
7.045151710510254,7.095365047454834
7.038540363311768,7.078627109527588
7.046905994415283,7.065264701843262
7.03367805480957,7.059145450592041
7.027060031890869,7.050656318664551
7.03367805480957,7.04279088973999
7.027060031890869,7.039753437042236
6.9118781089782715,7.0355224609375
6.89876651763916,6.994307518005371
6.89876651763916,6.962460517883301
6.885643482208252,6.941229343414307
6.86593770980835,6.90377950668335
6.993932723999023,6.884588241577148
6.987236976623535,6.921036243438721
6.973835468292236,6.943103313446045
6.967130184173584,6.953347206115723
6.960421562194824,6.958768367767334
7.0311598777771,6.9874162673950195
7.004017353057861,7.001997470855713
6.990427494049072,7.002670764923096
6.976823806762695,6.998589515686035
7.02463960647583,6.991334438323975
7.004092216491699,7.00243616104126
6.990377426147461,7.002988338470459
6.98351526260376,6.99878454208374
6.98351526260376,6.990301609039307
7.021308898925781,7.002938270568848
7.014402389526367,7.009061813354492
7.0074920654296875,7.0108418464660645
7.0074920654296875,7.008981227874756
7.0363359451293945,7.0107879638671875
7.043248653411865,7.019304275512695
7.043248653411865,7.027285575866699
7.043248653411865,7.032606601715088
7.063969135284424,7.036153793334961
7.05381965637207,7.045425891876221
7.06760311126709,7.048223495483398
7.0813727378845215,7.054683685302734
7.0813727378845215,7.06358003616333
7.10200309753418,7.0695109367370605
7.106878757476807,7.080341815948486
7.120575428009033,7.099649906158447
7.1410956382751465,7.111186504364014
7.16840934753418,7.121156215667725
7.205165386199951,7.13690710067749
7.218803405761719,7.1596598625183105
7.239234924316406,7.1793742179870605
7.246038913726807,7.1993279457092285
7.280007839202881,7.214898109436035
7.273709297180176,7.23660135269165
7.287221431732178,7.2489705085754395
7.30072021484375,7.261721134185791
7.30072021484375,7.274720668792725
7.30072021484375,7.283387184143066
7.307465076446533,7.289165019989014
7.242092132568359,7.295265197753906
7.2554779052734375,7.277540683746338
7.262165546417236,7.270186424255371
7.282209396362305,7.267512798309326
7.28888463973999,7.272411823272705
7.311885833740234,7.277902603149414
7.311885833740234,7.2892303466796875
7.311885833740234,7.29678201675415
7.305203914642334,7.301816463470459
7.311885833740234,7.302945613861084
7.211929798126221,7.3059258460998535
7.211929798126221,7.274593830108643
7.205308437347412,7.253705978393555
7.205308437347412,7.237573623657227
7.198684215545654,7.226818561553955
7.1793084144592285,7.217440128326416
